Month,Score,Strain,Node
2023-03,0.968229214893378,XBB.1.5_17124,node_2388035
2023-02,1.147835324288044,XBB.1.5.7,node_2417481
2023-02,0.9090150692757842,CH.1.1,node_2576337
2022-09,1.039172593906118,BA.2.75,node_2535837
2021-07,1.040346636462325,BA.2_dropout,node_2155306
2023-01,1.2179585331576968,EA.1,node_2871042
2023-01,1.1159424105655869,XBK,node_2592027
2023-02,1.171395229710008,BQ.1.1,node_2855932
2022-10,1.3421809115268362,BQ.1.1,node_2912837
2022-12,1.1374664267891221,BA.2.75,node_2535908
2023-01,1.3072819158928286,XBB,node_2476555
2022-12,1.2543756144928961,XBB.1,node_2371677
2022-12,1.1331926504096668,XBB.1,node_2371678
2023-01,1.1976124916286117,XBB.1.5_17124,node_2380225
2023-01,0.9496467889212408,XBB.1.5_17124,node_2455341
2022-09,1.4562834696186584,BA.5.3.1,node_2923766
2022-12,1.442689361788172,XBB.1,node_2291585
2023-02,1.024411159478891,XBB.1,node_2371036
2023-02,1.4337236889401668,CH.1.1.19,node_2574643
2023-01,0.9922838452576682,CH.1.1,node_2573891
2022-10,1.1293399716071855,BA.5.2,node_3363545
2023-01,1.182174913915556,DV.6,node_2581926
2022-12,0.9319555705232659,BA.4_dropout,node_2759634
2023-02,1.0096509514778482,FL.5,node_2354176
2022-10,1.282574603045989,BA.2.3.20,node_2523917
2023-02,1.0285556079056142,BA.2.75,node_2535019
2022-09,0.8545692381439209,BA.2.12.1,node_2672397
2023-02,1.0487254732444098,DN.1.1.4,node_2891936
2023-02,0.8847315251141555,XBB.1.9.1,node_2327297
2023-02,1.1868304950999722,BQ.1.21,node_2800557
2022-10,0.903506728778807,BA.4_dropout,node_2759619
2022-10,1.1648147630477916,BQ.1.1,node_2840961
2021-06,1.0502275150382712,B.1.1.529,node_2152932
2023-01,0.9196049728125096,BQ.1.1.2,node_2881936
2023-01,1.1279316178162775,XBB.1.9,node_2323036
2022-12,0.9302172028453775,BA.5_dropout,node_2760838
2023-01,1.3287596285081074,BQ.1,node_2811779
2022-11,1.3877071612481076,BQ.1.1.31,node_2851375
2022-08,1.8499717725380156,BA.5.3.1,node_2923765
2023-01,1.0187619721483374,BQ.1.1.66,node_2861778
2022-08,0.636961032972687,BA.2.75,node_2534964
2022-12,1.442689361788172,XBB.1,node_2372568
2022-11,1.7409194752482287,BA.1,node_1779169
2023-01,0.9476136037813129,BA.4_dropout,node_2759639
2022-09,0.9268516214348294,BA.5.2,node_3363540
2022-10,1.0434538706058962,BN.1.3,node_2550083
2022-11,1.1457218505309428,BQ.1.1,node_2853345
2023-01,1.6339729171672148,CH.1.1.1,node_2583964
2023-01,1.1932214250927862,XBB.1.9.4,node_2323079
2023-01,1.0991592834739787,XBB,node_2475905
2022-12,0.8934707192809936,BR.2.1,node_2537927
2023-01,1.1814966163844434,BA.2.75,node_2535029
2023-01,1.140104921921732,BQ.1.2.1,node_2811516
2022-04,2.564345757182715,B.1.1.529,node_2152937
2023-02,0.8934753929727428,GP.2,node_2571025
2023-01,1.0604590863933958,BA.4_dropout,node_2759643
2023-01,1.1119692425022423,BF.7.4.3,node_3205899
2023-01,1.1128046767768005,BQ.1.22,node_2871781
2023-02,1.000261501133567,DV.6,node_2583656
2022-12,1.1270141063437162,XBB,node_2475887
2023-01,0.9572789755431063,GP.2,node_2571022
2023-02,0.9760605923932838,BA.4_dropout,node_2759623
2023-01,1.065001029419361,BA.5.1,node_3013683
2023-01,1.3302449726503747,BE.1.2.1,node_2933094
2023-02,1.037387238185972,DS.2,node_2547932
2023-01,1.1174519709951978,DB.1,node_3257421
2023-01,1.0230591055812837,CH.1.1.9,node_2570329
2023-02,0.9884002833712313,BR.2,node_2538626
2023-01,1.5751863470226775,XBB.1.5_17124,node_2399213
2023-01,0.8873058019395481,BQ.1.1,node_2860268
2023-01,1.0001549834763988,XBF.2,node_2588594
2023-01,1.1341355873448906,XBB.1.18.1,node_2368029
2023-01,0.9443901458740789,BQ.1.24,node_2818909
2023-01,0.9715457971869965,XBB.1.18.1,node_2368030
2022-08,1.0377383337022634,BA.5.2,node_3363539
2023-01,1.0654686335882741,BQ.1.1.23,node_2886820
2023-01,0.9705113148619915,BQ.1.1,node_2911911
2022-12,0.9957986062497508,BQ.1.1.78,node_2884761
2022-12,1.3313175760451936,BQ.1.1,node_2856565
2022-12,0.8333690751768502,BA.2,node_2620241
2023-01,1.266499198624283,BA.4_dropout,node_2759686
2023-01,0.9927413164942437,BA.5.2.1,node_3234602
