Month,Score,Strain,Node
2022-12,18.143084333633603,BR.2.1,node_2537927
2023-01,19.605185196024713,BQ.1.2.1,node_2811516
2023-01,18.148110003173706,BA.4_dropout,node_2759643
2023-01,12.514813232642291,BA.5.1,node_3013683
2023-02,21.140900402656307,BA.4_dropout,node_2759623
2023-01,19.15642125323827,BQ.1.24,node_2818909
2023-01,19.558934422854172,BA.4_dropout,node_2759686
2022-12,18.682178522272356,BQ.1.30,node_2820142
2022-12,19.197578737082225,BA.5.2.1,node_3234599
2023-01,21.032916731411305,BQ.1.13,node_2805397
2022-12,15.393673484296693,BF.7,node_3219526
2022-12,17.39845451083622,BA.5.3.1,node_2777925
2022-10,17.3390256175317,BA.2.3.20,node_2521889
2023-01,14.33965566468113,BA.5.2.1,node_3131041
2023-01,22.082561783095347,XBB,node_2475907
2023-01,22.210331153637256,XBB.1,node_2374880
2022-12,17.50994135037318,BA.5.2,node_3363270
2022-12,17.104159960912085,BA.5.2.1,node_3179529
2022-11,17.497336531381528,BA.4_dropout,node_2759607
2022-11,19.03172243688603,BQ.1.1,node_2852557
2022-12,17.60717843424488,BQ.1.10.3,node_2818717
2022-11,17.89679124353072,BA.5.9,node_2768108
2022-12,17.631886534520504,BA.5.2.1,node_3182459
2022-12,16.16449168186014,BF.7.18,node_3209617
2022-10,16.38916742917339,BQ.1,node_2808002
2022-12,17.32200314915241,BA.5.2,node_3241133
2022-12,15.264515216703074,BA.5.2.1,node_3234564
2022-08,17.16313060180295,BA.5.2,node_3363217
2022-11,17.951266933594678,BQ.1,node_2816265
2022-11,17.960416249473347,BN.1.9,node_2559250
2022-10,18.70048923085736,BA.5.3,node_2774372
2022-10,20.402776255155693,BA.2.75,node_2535839
2022-11,18.42837871726216,BE.4.1.1,node_2920947
2022-11,15.376665809142462,BF.7,node_3213018
2022-10,17.029201066639775,BE.1.4,node_2936212
2022-09,15.866637029685755,BA.5.2.1,node_3132720
2022-12,22.59740996828467,XBB.2.6,node_2478877
2022-11,19.076847112436777,DB.3,node_3257105
2022-07,11.844799285482088,BA.2,node_3368638
2022-12,19.70717059105208,BQ.1.1,node_2852515
2022-10,20.13816593830707,BQ.1.1,node_2887924
2022-11,19.504268221060773,XBB,node_2476020
2022-11,15.393981357766368,BF.7.4,node_3208807
2022-07,13.727363149465052,BA.5.2.1,node_3160569
2022-11,20.393753292889418,BQ.1.8,node_2899046
2022-09,17.62389589801009,BA.5.2.1,node_3086817
2022-08,14.094617099922147,BA.5_dropout,node_2760155
2022-11,14.169009618838633,BA.5.2,node_3363521
2022-11,15.627563139684879,BF.7,node_3215944
2022-09,15.829468380637131,BA.5.2,node_3363407
2022-10,16.111018668664915,BF.10,node_3125342
2022-11,15.93288603025682,BF.7,node_3213821
2022-10,16.534255861230534,BA.5.1,node_2972808
2022-11,19.7613411569847,BQ.1.1.7,node_2827406
2022-09,17.537500285669864,BA.4.6,node_2755698
2022-11,15.409512550786674,BA.5.2.1,node_3161449
2022-10,16.853722420802686,BA.5.1.10,node_3055363
2022-08,17.50424739453044,BA.4_dropout,node_2759491
2022-11,16.926920659366566,BQ.1.5,node_2814038
2022-11,18.969131689147844,BQ.1.1,node_2848138
2022-11,18.22834974528188,BA.5.2.1,node_3234591
2022-10,13.616453918813189,BA.5.2.1,node_3081316
2022-10,18.893905208099692,CL.1,node_3022770
2022-10,17.320853880518538,BA.2.75,node_2535817
2022-10,14.900780316098555,BA.5.2,node_3363441
2022-10,16.853722420802686,BA.5.1.10,node_3055362
2022-08,17.31235707879238,BA.5.2.1,node_3179524
2022-10,15.983163076772955,BE.1.1,node_2793153
2022-11,15.368406367678748,BA.5.2.1,node_3078280
2022-07,14.746830478139485,BA.5,node_2770710
2022-07,14.58551091213351,BA.5.2,node_3304576
2022-09,16.48523887106817,BF.26,node_3195788
2022-11,15.967768888948275,BF.10,node_3125328
2022-09,15.745246550835619,BA.5.2,node_3363381
2022-09,14.348882975106148,BA.5.2,node_3357196
2022-09,13.873645910801155,BA.5.2.1,node_3181455
2022-07,14.348882975106148,BA.5.2,node_3358025
2022-10,15.371743831232632,BA.5.2.1,node_3179526
2022-10,17.222670815156416,BF.14,node_3176279
2022-10,15.981720343898033,BA.5.2,node_3336884
2022-08,14.784795422293268,BA.5.2.1,node_3181434
2022-10,13.616453918813189,BA.5_dropout,node_2760989
2022-06,12.469375462888097,BA.4,node_2732768
2022-09,15.388515416861045,BA.5.1,node_3022387
2022-10,13.588609258036197,BA.5.2.1,node_3203140
2022-10,13.140793241528586,BA.5.1,node_3016236
2022-10,16.989057085798073,BQ.1.1.4,node_2916312
2022-07,13.781531213784312,BA.4_dropout,node_2759489
2022-09,13.942861786948392,miscBA.5BA.2.75,node_3181385
2022-08,14.347720715585162,BA.5.2,node_3279897
