Month,Score,Strain,Node
2020-03,1.0,B,node_1
2020-03,1.0,B.15,node_4
2020-03,1.0,B.20,node_28
2020-03,1.00198132056,B.52,node_42
2020-03,1.0,B.1.14,node_106
2020-03,1.0,B.27,node_117
2020-03,1.0,B.57,node_142
2020-03,1.0254677965,B.53,node_181
2020-03,1.0,B.55,node_263
2020-03,1.04384,B.11,node_283
2020-03,1.0,B.26,node_417
2020-03,0.999493063072,B.10,node_504
2020-03,0.999978,B.56,node_582
2020-03,1.0000700006,B.46,node_635
2020-03,0.996011,B.23,node_705
2020-04,1.00397,B.19,node_838
2020-03,1.0,B.5,node_948
2020-03,0.90762307614,B.44,node_960
2020-03,0.907614,B.42,node_1005
2020-03,0.9076212597502541,B.43,node_1020
2020-03,0.9010185955579814,B.28,node_1049
2020-03,0.9075976626938681,B.30,node_1135
2020-03,0.9054399255688776,B.31,node_1154
2020-03,0.83285383482,B.61,node_1262
2020-03,0.7663004848795337,B.40,node_1263
2020-03,0.7663158108892313,B.60,node_1873
2020-03,0.907614,B.33,node_2241
2020-03,0.90755046702,B.37,node_2261
2020-03,0.9076503045600001,B.32,node_2295
2020-03,0.907614,B.34,node_2485
2020-03,0.882288846558,B.39,node_2503
2020-03,0.882288846558,B.58,node_2588
2020-03,0.92890662444,B.36,node_2699
2020-03,0.9649803329835117,B.35,node_2732
2020-03,0.9076775329800001,B.38,node_2774
2020-03,0.90629342163,B.41,node_2886
2020-03,0.907614,B.29,node_2951
2020-03,0.959296,B.6,node_3204
2020-03,0.9938822561451388,B.6.3,node_3279
2020-05,0.9940929617119083,B.6.8,node_3296
2020-03,0.9938941828753333,B.6.1,node_3347
2020-03,0.9938941828753333,B.6.5,node_3352
2020-05,0.9940333265700947,B.6.2,node_3359
2020-03,0.9937967812454115,B.6.6,node_3454
2020-04,0.9937967812454115,B.6.4,node_3648
2020-03,0.999813,B.47,node_3788
2020-03,1.0,B.50,node_3930
2020-03,0.87942563379,B.3,node_3948
2020-03,0.8578310043199551,B.3.1,node_4033
2020-03,0.948466,B.4,node_4685
2020-03,0.9399311366314055,B.4.2,node_4690
2020-03,0.948466,B.4.6,node_4711
2020-03,0.9471542583098688,B.4.5,node_4774
2020-03,0.9483872789021445,B.4.4,node_4811
2020-04,0.9616765053110611,B.4.1,node_4845
2020-03,0.977796813061446,B.4.7,node_4875
2020-05,1.050510890149506,B.4.8,node_4937
2020-03,0.971764,A,node_5057
2020-03,0.971704722396,A.16,node_5102
2020-03,0.971514277940804,A.6,node_5112
2020-03,0.9774440451209185,A.17,node_5151
2020-03,0.9683396095279702,A.2,node_5169
2020-03,0.9876386600851638,A.2.3,node_5173
2020-03,1.0234924056186796,A.2.2,node_5242
2020-10,1.4153563976768764,A.2.5,node_5369
2020-12,1.4820055304434805,A.2.5.1,node_5980
2021-01,1.489789990630703,A.2.5.3,node_6373
2020-12,1.4154554743231413,A.2.5.2,node_6450
2020-03,0.9877641127257443,A.2.4,node_6968
2020-03,0.9078877623913474,A.3,node_7406
2020-04,1.0429093301757089,A.7,node_7598
2020-04,1.0430407491869662,A.11,node_7628
2020-05,1.0933099334147742,A.21,node_7641
2020-04,1.0430824708169337,A.22,node_7836
2020-05,1.0880467479785805,A.25,node_7844
2020-04,1.049195055088648,A.26,node_7872
2020-05,1.049195055088648,A.24,node_7913
2020-04,1.0626352437443336,A.15,node_7966
2021-01,1.7918695837622665,A.30,node_8012
2020-07,1.2183286875758157,A.23.1,node_8057
2020-09,1.136882807142043,A.23,node_8546
2020-10,1.2494627252078654,A.29,node_8599
2020-04,1.0428749057078455,A.4,node_8702
2020-06,1.0998574497034994,A.18,node_8749
2020-05,1.099813457165213,A.19,node_8791
2020-11,1.2799212296772764,A.28,node_8865
2020-03,1.0957566317370369,A.12,node_9000
2020-03,1.0430407491869662,A.9,node_9009
2020-11,1.3177434177488345,A.27,node_9045
2020-03,0.971764,A.5,node_9435
2020-03,0.8729671682733052,A.1,node_9596
2020-04,1.0668511853999998,B.1,node_10505
2020-04,1.0671285847379888,B.1.103,node_10507
2020-06,1.0798275019691377,B.1.139,node_10558
2020-06,1.0803264934033523,B.1.565,node_10841
2020-04,1.0668511853999998,B.1.535,node_11477
2020-04,1.0668511853999998,B.1.67,node_11489
2020-04,1.0668511853999998,B.1.76,node_11500
2020-04,1.066573821912478,B.1.227,node_11572
2020-11,1.2150457786108575,B.1.618,node_11612
2020-05,1.0672459555446872,B.1.203,node_11949
2020-04,1.0667946422871737,B.1.137,node_12029
2020-04,1.0668511853999998,B.1.220,node_12063
2020-04,1.0664682201962528,B.1.219,node_12134
2020-04,1.0668042439478422,B.1.387,node_12171
2020-04,1.0665503333657171,B.1.211,node_12175
2020-05,1.081499344706137,B.1.388,node_12191
2020-04,1.0667380991743474,B.1.83,node_12201
2020-04,1.0668511853999998,B.1.178,node_12277
2020-04,1.1917687906984857,B.1.529,node_12315
2020-06,1.0977128456917071,B.1.184,node_12367
2020-04,1.0668511853999998,B.1.210,node_12401
2020-04,1.066838383185775,B.1.147,node_12720
2020-05,1.066831982148008,B.1.213,node_12967
2020-04,1.0668074445013984,B.1.6,node_13134
2020-04,1.0668927890969586,B.1.84,node_13146
2020-04,1.0668511853999998,B.1.212,node_13601
2020-06,1.0669343948845207,B.1.146,node_13689
2020-04,1.0503672677343845,B.1.208,node_14013
2020-04,1.0655766785658944,B.1.151,node_14145
2020-07,1.0690739544649148,B.1.218,node_14235
2020-05,1.1069154455364714,B.1.214,node_14408
2020-10,1.177154213083048,B.1.214.1,node_14442
2020-11,1.2550321868950514,B.1.214.3,node_14478
2021-01,1.2505978789396177,B.1.214.4,node_14804
2020-04,1.0643442364535516,B.1.96,node_15529
2020-06,1.0644102298878046,B.1.140,node_15576
2020-04,1.0642282214118006,B.1.205,node_15596
2020-06,1.06426547009654,B.1.128,node_15640
2020-04,1.0641132773242732,B.1.97,node_15926
2020-04,1.0667434334302746,B.1.215,node_16143
2020-04,1.0668511853999998,B.1.8,node_16203
2020-04,1.0668511853999998,B.1.179,node_16440
2020-04,1.0668511853999998,B.1.81,node_16486
2020-04,1.0665279294908236,B.1.201,node_16493
2020-04,1.0508302811488481,B.1.395,node_16568
2020-04,1.0508302811488481,B.1.35,node_16582
2020-04,1.0668511853999998,B.1.384,node_16662
2020-04,1.0654329104246665,B.1.552,node_16778
2020-04,1.05048888876952,B.1.383,node_17126
2020-04,1.0670218815896637,B.1.540,node_17162
2020-04,1.0666303472046221,B.1.142,node_17203
2020-07,1.177820480975625,B.1.131,node_17351
2020-04,1.0668511853999998,B.1.23,node_17407
2020-04,1.0667242301089372,B.1.198,node_17436
2020-04,1.0668458511440728,B.1.94,node_17454
2020-04,1.0660745177370288,B.1.153,node_17831
2020-05,1.066971738687795,B.1.393,node_17861
2020-05,1.067544683052138,B.1.113,node_17932
2020-04,1.043897882146119,B.1.70,node_18028
2020-04,1.0667637053919066,B.1.145,node_18125
2020-04,1.0668511853999998,B.1.143,node_18144
2020-04,0.9339611063023552,B.1.93,node_18212
2020-04,1.066883191148932,B.1.390,node_18599
2020-04,1.0668511853999998,B.1.69,node_18682
2020-04,1.0668511853999998,B.1.78,node_18781
2020-10,1.1594489926560783,B.1.539,node_18812
2020-05,1.0755233801049953,B.1.377,node_18858
2020-04,1.0668511853999998,B.1.195,node_19036
2021-02,1.6491580510174861,B.1.634,node_19159
2021-03,1.6431722940810312,B.1.631,node_19288
2021-01,1.6349576974741995,XB,node_19414
2021-01,1.5580110797149593,B.1.627,node_20636
2021-01,1.2440312566309766,B.1.636,node_20844
2020-04,1.0667295643648644,B.1.134,node_20912
2020-09,1.6364176793555423,B.1.617,node_21498
2020-12,1.4989358167373432,B.1.617.1,node_21568
2020-12,1.4989358167373432,21B (Kappa),node_21569
2021-01,1.6698301711884067,B.1.617.3,node_24369
2020-08,1.737143467610197,21A (Delta),node_24523
2020-09,2.1436713851739615,B.1.617.2,node_24525
2021-02,2.107296853791175,21I (Delta),node_24886
2021-04,2.18094600222028,AY.47,node_24889
2021-05,2.088210772374926,AY.28,node_34772
2021-04,1.986753997325745,AY.70,node_35124
2021-05,2.010524820036505,AY.68,node_36254
2021-05,1.9175105720828831,AY.10,node_37287
2021-03,2.107296853791175,AY.55,node_37732
2021-04,2.1299502949694302,AY.62,node_37880
2021-08,2.4901209149475982,AY.133,node_39153
2021-04,2.1072125619170237,AY.61,node_39443
2021-04,2.106685717473526,AY.11,node_40934
2021-03,2.103383603533685,AY.24,node_41097
2021-08,2.1262756073678695,AY.24.1,node_41260
2021-05,2.108962103045592,AY.69,node_42207
2021-04,2.107296853791175,AY.27,node_44797
2021-05,2.069732642793465,AY.63,node_49139
2021-03,2.107296853791175,AY.9,node_50656
2021-06,2.1747915458521816,AY.9.2,node_51822
2021-07,2.1747915458521816,AY.9.2.1,node_53258
2021-07,2.3142894827006795,AY.9.2.2,node_58812
2021-04,2.1603952604238215,AY.26,node_66367
2021-07,2.15968221924167,AY.26.1,node_78163
2021-03,2.107296853791175,AY.38,node_79742
2021-06,2.20668336105419,AY.72,node_80362
2021-05,2.107591875350706,AY.74,node_80746
2021-06,2.167459144755459,AY.73,node_82553
2021-05,1.9636194307322778,AY.2,node_83337
2021-04,2.130982870427788,AY.71,node_84121
2021-04,2.0729437004806717,AY.37,node_84630
2021-04,2.107296853791175,AY.59,node_85556
2021-04,2.295773484394258,AY.57,node_87083
2021-03,2.107296853791175,AY.75,node_89067
2021-05,2.1079080276204785,AY.75.3,node_89189
2021-05,2.107296853791175,AY.75.2,node_89626
2021-04,2.1076550942563195,AY.65,node_95481
2021-05,2.1065172394012923,AY.64,node_96154
2021-03,2.107296853791175,AY.58,node_96648
2021-04,2.0712854595587635,AY.67,node_97439
2021-04,2.0593200263209117,AY.66,node_98010
2021-05,2.121585985618246,AY.60,node_98300
2021-04,2.057577091029046,AY.56,node_98832
2021-05,2.03621843339608,AY.18,node_100617
2021-05,2.03621843339608,AY.13,node_100678
2021-05,2.03621843339608,AY.16,node_102312
2021-07,2.0367682469888106,AY.16.1,node_102528
2021-05,1.9393290516797939,AY.53,node_103469
2021-06,2.036120483360269,AY.49,node_104323
2021-05,2.1217067245036128,AY.52,node_104447
2021-05,2.035760284248566,AY.8,node_105400
2021-06,2.0501136438234355,AY.50,node_105914
2021-05,2.042428899617938,AY.54,node_106532
2021-05,2.0422757174504667,AY.14,node_109820
2021-05,2.04150980661311,AY.15,node_112943
2021-05,2.057616366511249,AY.19,node_113142
2021-06,2.1289809395385126,AY.51,node_113435
2021-05,2.0169510840635017,AY.17,node_114163
2021-05,2.018769576809623,AY.31,node_115452
2021-07,2.085526608880233,AY.40,node_118631
2021-06,2.036808963013801,AY.30,node_119212
2021-05,2.0717151417128985,AY.48,node_122292
2021-06,2.0734306576534474,AY.35,node_124724
2021-04,2.273928729895225,21J (Delta),node_127903
2021-05,2.2611048237325675,AY.122,node_127987
2021-06,2.2061599765158664,AY.122.1,node_135593
2021-07,2.4612259219319688,AY.122.4,node_157591
2021-09,2.562587177271361,AY.122.6,node_163763
2021-07,2.2856565505156876,AY.122.2,node_174196
2021-09,2.5607589518056892,AY.122.3,node_184692
2021-08,2.2869513049510104,AY.122.5,node_195427
2021-07,2.3427712573427386,AY.83,node_202079
2021-06,2.185635717055424,AY.7,node_203157
2021-07,2.185465237469493,AY.7.2,node_203491
2021-07,2.185635717055424,AY.7.1,node_204180
2021-06,2.255531926611265,AY.86,node_207357
2021-05,2.1171296401623767,AY.45,node_207572
2021-05,2.259816728197495,AY.44,node_210148
2021-05,2.2579030677822383,AY.87,node_275166
2021-05,2.259816728197495,AY.79,node_275345
2021-06,2.256069338255318,AY.81,node_276385
2021-08,2.3646917420722606,AY.85,node_276657
2021-06,2.259572667990849,AY.80,node_279121
2021-06,2.1592894048092615,AY.23,node_279644
2021-07,2.158781992061903,AY.23.2,node_282042
2021-08,2.159498849921889,AY.23.1,node_283624
2021-05,2.259005453992072,AY.82,node_284784
2021-05,2.142948046282033,AY.94,node_285673
2021-06,2.1709645240444315,AY.88,node_286600
2021-06,2.2542033434446522,AY.84,node_288424
2021-05,2.2754320617893393,AY.98,node_289238
2021-07,2.2563758889705414,AY.98.1,node_293580
2021-08,2.2565563990416586,AY.98.1.1,node_294804
2021-05,2.259816728197495,AY.103,node_306919
2021-09,2.358920124857524,AY.103.1,node_331042
2021-08,2.261590821635504,AY.103.2,node_377116
2021-07,2.3787752947780962,AY.36,node_381490
2021-10,2.5632010989382876,AY.36.1,node_383638
2021-06,2.2970333401194285,AY.22,node_387002
2021-06,2.233591947935901,AY.20,node_387199
2021-08,2.2350439890859555,AY.20.1,node_396761
2021-06,2.2589467796495386,AY.93,node_400303
2021-06,2.0323071357980735,AY.95,node_402276
2021-06,2.2769009426626683,AY.32,node_402618
2021-05,2.4977302333421276,AY.127,node_403521
2021-12,2.62940869341779,AY.127.3,node_404631
